filename,numberOfTapNotes,numberOfHoldNotes,numberOfSlideNotes,numberOfTouchNotes,numberOfBreakNotes,numberOfExNotes,numberOfTotalNotes,numberOfAllTapNotes,Density,totalPlayerLength,breakScoreValue
000488_03.txt,822,52,101,0,8,0,983,882,8.06,121.94,0.06
000490_00.txt,270,20,10,0,8,0,308,298,2.16,142.7,0.06
000490_01.txt,335,40,31,0,12,0,418,387,2.93,142.7,0.04
000490_02.txt,511,33,83,0,8,0,635,552,3.55,179.03,0.06
000490_03.txt,840,25,128,0,46,0,1039,911,6.79,153.08,0.01
000492_00.txt,274,8,8,0,5,0,295,287,2.34,125.84,0.1
000492_01.txt,415,21,13,0,8,0,457,444,3.52,129.73,0.06
000492_02.txt,593,22,66,0,15,0,696,630,5.47,127.14,0.03
000492_03.txt,949,9,90,0,33,0,1081,991,8.42,128.43,0.02
000493_00.txt,173,6,10,0,5,0,194,184,1.73,112.14,0.1
000493_01.txt,288,12,19,0,4,0,323,304,2.75,117.52,0.12
000493_02.txt,413,58,77,0,5,0,553,476,3.93,140.69,0.1
000493_03.txt,468,60,96,0,13,0,637,541,5.69,111.93,0.04
000494_00.txt,281,18,4,0,5,0,308,304,2.5,123.27,0.1
000494_01.txt,394,25,9,0,4,0,432,423,3.57,121.09,0.12
000494_02.txt,499,73,52,0,24,0,648,596,5.26,123.27,0.02
000494_03.txt,817,48,122,0,45,0,1032,910,8.23,125.45,0.01
000495_00.txt,250,25,11,0,6,0,292,281,2.14,136.5,0.08
000495_01.txt,392,32,13,0,8,0,445,432,2.85,156.0,0.06
000495_02.txt,442,150,54,0,14,0,660,606,4.89,135.0,0.04
000495_03.txt,859,78,105,0,22,0,1064,959,7.81,136.22,0.02
000496_00.txt,347,10,8,0,9,0,374,366,2.8,133.62,0.06
000496_01.txt,496,60,12,0,8,0,576,564,4.31,133.62,0.06
000496_02.txt,779,36,69,0,12,0,896,827,6.66,134.59,0.04
000496_03.txt,865,69,151,0,41,0,1126,975,8.5,132.49,0.01
000496_04.txt,871,65,156,0,37,0,1129,973,8.51,132.65,0.01
000497_00.txt,159,5,6,0,3,0,173,167,1.29,133.85,0.17
000497_01.txt,274,29,21,0,8,0,332,311,2.35,141.54,0.06
000497_02.txt,358,62,41,0,13,0,474,433,3.59,132.21,0.04
000497_03.txt,639,28,77,0,12,0,756,679,5.47,138.27,0.04
000506_00.txt,198,29,8,0,9,0,244,236,1.99,122.38,0.06
000506_01.txt,330,15,16,0,17,0,378,362,2.92,129.5,0.03
000506_02.txt,452,32,43,0,80,0,607,564,4.29,141.39,0.01
000506_03.txt,411,12,221,0,89,0,733,512,5.77,127.13,0.01
000507_00.txt,171,12,8,0,4,0,195,187,1.65,118.05,0.12
000507_01.txt,325,16,11,0,1,0,353,342,2.62,134.92,0.5
000507_02.txt,418,34,51,0,29,0,532,481,4.46,119.19,0.02
000507_03.txt,603,27,96,0,15,0,741,645,6.27,118.22,0.03
000508_00.txt,147,8,7,0,3,0,165,158,1.26,130.75,0.17
000508_01.txt,266,21,9,0,8,0,304,295,2.18,139.7,0.06
000508_02.txt,218,109,45,0,21,0,393,348,3.02,130.19,0.02
000508_03.txt,472,65,69,0,26,0,632,563,4.9,129.07,0.02
000509_00.txt,183,6,6,0,4,0,199,193,1.4,142.5,0.12
000509_01.txt,317,42,18,0,6,0,383,365,2.66,143.91,0.08
000509_02.txt,342,50,60,0,2,0,454,394,3.06,148.12,0.25
000509_03.txt,650,45,105,0,8,0,808,703,5.73,141.09,0.06
000510_00.txt,189,11,4,0,10,0,214,210,1.52,140.57,0.05
000510_01.txt,386,15,6,0,13,0,420,414,2.99,140.57,0.04
000510_02.txt,381,43,54,0,12,0,490,436,3.49,140.57,0.04
000510_03.txt,615,67,71,0,14,0,767,696,5.46,140.46,0.04
000511_00.txt,277,14,8,0,14,0,313,305,2.19,142.8,0.04
000511_01.txt,424,24,5,0,10,0,463,458,3.25,142.5,0.05
000511_02.txt,467,74,45,0,20,0,606,561,3.9,155.4,0.03
000511_03.txt,730,11,151,0,25,0,917,766,6.46,141.9,0.02
000512_00.txt,167,16,5,0,3,0,191,186,1.45,131.69,0.17
000512_01.txt,254,27,20,0,4,0,305,285,2.14,142.77,0.12
000512_02.txt,287,58,64,0,6,0,415,351,2.89,143.38,0.08
000512_03.txt,394,56,125,0,12,0,587,462,4.32,136.0,0.04
000513_00.txt,184,2,3,0,5,0,194,191,1.43,136.04,0.1
000513_01.txt,363,9,24,0,10,0,406,382,2.98,136.04,0.05
000513_02.txt,288,58,42,0,6,0,394,352,2.9,136.04,0.08
000513_03.txt,375,73,91,0,16,0,555,464,3.88,143.1,0.03
000513_04.txt,399,6,125,0,14,0,544,419,4.07,133.68,0.04
000514_00.txt,116,14,10,0,2,0,142,132,1.11,128.0,0.25
000514_01.txt,290,16,23,0,4,0,333,310,2.37,140.8,0.12
000514_02.txt,237,84,45,0,4,0,370,325,2.08,177.6,0.12
000514_03.txt,338,116,95,0,4,0,553,458,3.61,153.2,0.12
000515_00.txt,225,21,10,0,10,0,266,256,1.89,140.76,0.05
000515_01.txt,331,10,15,0,7,0,363,348,2.64,137.51,0.07
000515_02.txt,536,32,34,0,24,0,626,592,4.64,134.92,0.02
000515_03.txt,678,9,148,0,20,0,855,707,6.48,132.0,0.03
000516_00.txt,178,15,5,0,8,0,206,201,1.43,144.0,0.06
000516_01.txt,264,38,19,0,6,0,327,308,2.27,144.0,0.08
000516_02.txt,295,58,58,0,5,0,416,358,2.77,150.43,0.1
000516_03.txt,366,48,142,0,10,0,566,424,3.51,161.14,0.05
000517_00.txt,196,17,6,0,8,0,227,221,1.59,142.4,0.06
000517_01.txt,320,16,17,0,16,0,369,352,2.65,139.2,0.03
000517_02.txt,396,22,41,0,13,0,472,431,3.39,139.2,0.04
000517_03.txt,468,27,118,0,16,0,629,511,4.52,139.2,0.03
000518_00.txt,231,14,6,0,8,0,259,253,1.77,146.25,0.06
000518_01.txt,403,23,17,0,6,0,449,432,3.22,139.5,0.08
000518_02.txt,373,70,51,0,40,0,534,483,3.96,135.0,0.01
000518_03.txt,490,87,157,0,15,0,749,592,5.17,144.75,0.03
000519_00.txt,160,16,4,0,4,0,184,180,1.65,111.68,0.12
000519_01.txt,358,28,19,0,3,0,408,389,3.65,111.68,0.17
000519_02.txt,437,105,30,0,8,0,580,550,2.81,206.56,0.06
000519_03.txt,675,22,80,0,20,0,797,717,7.17,111.14,0.03
000520_00.txt,263,13,11,0,11,0,298,287,2.12,140.8,0.05
000520_01.txt,364,14,28,0,8,0,414,386,2.94,140.8,0.06
000520_02.txt,447,34,52,0,11,0,544,492,3.86,140.8,0.05
000520_03.txt,710,68,113,0,34,0,925,812,6.56,140.9,0.01
000521_00.txt,145,10,6,0,2,0,163,157,1.27,128.57,0.25
000521_01.txt,363,21,40,0,2,0,426,386,3.34,127.71,0.25
000521_02.txt,421,30,79,0,5,0,535,456,4.19,127.71,0.1
000521_03.txt,607,30,125,0,6,0,768,643,6.01,127.71,0.08
000523_00.txt,230,4,4,0,9,0,247,243,2.14,115.52,0.06
000523_01.txt,311,12,13,0,6,0,342,329,2.67,128.28,0.08
000523_02.txt,415,33,49,0,26,0,523,474,4.52,115.78,0.02
000523_03.txt,587,68,68,0,28,0,751,683,6.52,115.26,0.02
000524_00.txt,146,18,1,0,4,0,169,168,1.39,121.88,0.12
000524_01.txt,239,13,2,0,6,0,260,258,2.04,127.5,0.08
000524_02.txt,336,20,44,0,11,0,411,367,3.0,136.88,0.05
000524_03.txt,440,21,108,0,18,0,587,479,4.29,136.88,0.03
000525_00.txt,202,12,8,0,6,0,228,220,1.57,145.12,0.08
000525_01.txt,418,25,6,0,11,0,460,454,3.62,126.98,0.05
000525_02.txt,480,53,22,0,20,0,575,553,4.44,129.59,0.03
000525_03.txt,625,5,116,0,6,0,752,636,5.8,129.59,0.08
000525_04.txt,763,32,93,0,12,0,900,807,6.73,133.78,0.04
000526_00.txt,199,12,8,0,9,0,228,220,1.46,155.93,0.06
000526_01.txt,364,12,13,0,6,0,395,382,2.67,147.91,0.08
000526_02.txt,486,46,52,0,11,0,595,543,3.71,160.47,0.05
000526_03.txt,615,21,166,0,35,0,837,671,5.9,141.8,0.01
000527_00.txt,269,23,2,0,4,0,298,296,2.09,142.64,0.12
000527_01.txt,377,24,26,0,15,0,442,416,2.9,152.26,0.03
000527_02.txt,577,57,51,0,14,0,699,648,3.76,185.66,0.04
000527_03.txt,609,36,140,0,21,0,806,666,4.44,181.7,0.02
000528_00.txt,155,12,9,0,6,0,182,173,1.3,139.59,0.08
000528_01.txt,357,8,19,0,6,0,390,371,2.63,148.57,0.08
000528_02.txt,491,29,39,0,9,0,568,529,3.8,149.39,0.06
000528_03.txt,720,21,68,0,25,0,834,766,6.04,138.06,0.02
000529_00.txt,169,8,8,0,3,0,188,180,1.29,145.55,0.17
000529_01.txt,342,22,32,0,8,0,404,372,2.47,163.74,0.06
000529_02.txt,543,25,61,0,3,0,632,571,4.05,156.19,0.17
000529_03.txt,702,32,98,0,18,0,850,752,4.86,174.77,0.03
000530_00.txt,200,10,10,0,11,0,231,221,1.83,126.46,0.05
000530_01.txt,338,45,23,0,18,0,424,401,3.34,126.92,0.03
000530_02.txt,404,79,70,0,45,0,598,528,3.77,158.77,0.01
000530_03.txt,743,34,105,0,24,0,906,801,6.1,148.62,0.02
000531_00.txt,259,35,6,0,7,0,307,301,2.33,131.68,0.07
000531_01.txt,399,53,22,0,8,0,482,460,3.68,131.0,0.06
000531_02.txt,569,27,79,0,11,0,686,607,5.4,127.14,0.05
000531_03.txt,836,53,158,0,6,0,1053,895,7.91,133.16,0.08
000532_00.txt,170,20,6,0,4,0,200,194,1.47,136.32,0.12
000532_01.txt,236,26,22,0,4,0,288,266,2.11,136.32,0.12
000532_02.txt,372,33,48,0,8,0,461,413,3.38,136.32,0.06
000532_03.txt,516,47,72,0,9,0,644,572,4.72,136.32,0.06
000532_04.txt,653,63,52,0,9,0,777,725,5.7,136.32,0.06
000533_00.txt,203,21,6,0,3,0,233,227,1.64,141.78,0.17
000533_01.txt,281,20,20,0,10,0,331,311,2.33,141.78,0.05
000533_02.txt,367,68,68,0,14,0,517,449,3.53,146.44,0.04
000533_03.txt,669,40,70,0,24,0,803,733,5.65,142.0,0.02
000534_00.txt,148,42,4,0,7,0,201,197,1.35,149.37,0.07
000534_01.txt,309,24,7,0,6,0,346,339,2.88,120.0,0.08
000534_02.txt,462,42,42,0,7,0,553,511,5.24,105.63,0.07
000534_03.txt,739,6,2,0,5,0,752,750,7.2,104.38,0.1
000535_00.txt,142,22,4,0,2,0,170,166,1.3,130.87,0.25
000535_01.txt,240,14,26,0,4,0,284,258,2.23,127.39,0.12
000535_02.txt,206,39,60,0,16,0,321,261,2.67,120.43,0.03
000535_03.txt,448,13,105,0,7,0,573,468,4.49,127.61,0.07
000536_00.txt,103,9,5,0,2,0,119,114,1.2,99.0,0.25
000536_01.txt,208,20,10,0,2,0,240,230,2.39,100.5,0.25
000536_02.txt,300,18,25,0,7,0,350,325,3.59,97.5,0.07
000536_03.txt,313,71,56,0,11,0,451,395,4.29,105.19,0.05
000537_00.txt,198,30,4,0,4,0,236,232,1.82,129.57,0.12
000537_01.txt,303,14,14,0,8,0,339,325,2.62,129.57,0.06
000537_02.txt,334,44,80,0,10,0,468,388,3.45,135.46,0.05
000537_03.txt,756,12,59,0,26,0,853,794,5.62,151.66,0.02
000538_00.txt,197,12,8,0,2,0,219,211,1.59,137.33,0.25
000538_01.txt,291,21,38,0,8,0,358,320,2.3,155.33,0.06
000538_02.txt,483,20,29,0,10,0,542,513,3.57,151.67,0.05
000538_03.txt,552,18,172,0,32,0,774,602,5.76,134.42,0.02
000539_00.txt,215,9,10,0,6,0,240,230,1.75,137.53,0.08
000539_01.txt,352,24,10,0,4,0,390,380,2.7,144.27,0.12
000539_02.txt,427,59,40,0,8,0,534,494,3.54,150.84,0.06
000539_03.txt,660,42,110,0,16,0,828,718,6.03,137.36,0.03
000540_00.txt,126,4,6,0,4,0,140,134,1.5,93.22,0.12
000540_01.txt,152,24,27,0,8,0,211,184,2.26,93.22,0.06
000540_02.txt,195,32,40,0,3,0,270,230,2.52,107.01,0.17
000540_03.txt,257,51,71,0,13,0,392,321,3.66,107.01,0.04
000541_00.txt,105,10,7,0,4,0,126,119,0.92,136.59,0.12
000541_01.txt,188,18,20,0,7,0,233,213,1.81,128.78,0.07
000541_02.txt,234,44,34,0,8,0,320,286,2.34,136.59,0.06
000541_03.txt,477,37,95,0,18,0,627,532,4.59,136.59,0.03
000542_00.txt,197,15,8,0,4,0,224,216,1.93,116.21,0.12
000542_01.txt,420,12,15,0,11,0,458,443,3.52,130.11,0.05
000542_02.txt,508,27,40,0,18,0,593,553,5.12,115.89,0.03
000542_03.txt,805,20,80,0,16,0,921,841,7.93,116.21,0.03
000543_00.txt,175,18,3,0,5,0,201,198,1.02,197.16,0.1
000543_01.txt,278,23,10,0,14,0,325,315,2.4,135.45,0.04
000543_02.txt,279,49,46,0,29,0,403,357,2.52,159.65,0.02
000543_03.txt,394,63,114,0,13,0,584,470,4.08,143.16,0.04
000546_00.txt,153,9,6,0,2,0,170,164,1.18,143.8,0.25
000546_01.txt,272,14,20,0,8,0,314,294,2.03,154.71,0.06
000546_02.txt,323,58,41,0,18,0,440,399,2.81,156.45,0.03
000546_03.txt,465,20,88,0,15,0,588,500,4.18,140.58,0.03
000547_00.txt,217,43,4,0,4,0,268,264,1.87,143.31,0.12
000547_01.txt,356,30,8,0,12,0,406,398,2.69,150.86,0.04
000547_02.txt,362,69,48,0,12,0,491,443,2.59,189.6,0.04
000547_03.txt,680,66,67,0,23,0,836,769,5.21,160.46,0.02
000548_00.txt,204,8,2,0,3,0,217,215,1.52,143.19,0.17
000548_01.txt,367,23,18,0,18,0,426,408,2.81,151.75,0.03
000548_02.txt,455,117,15,0,28,0,615,600,4.04,152.26,0.02
000548_03.txt,591,46,145,0,22,0,804,659,5.63,142.92,0.02
000551_00.txt,169,15,4,0,2,0,190,186,1.99,95.62,0.25
000551_01.txt,251,10,16,0,9,0,286,270,2.97,96.38,0.06
000551_02.txt,322,28,39,0,16,0,405,366,4.24,95.62,0.03
000551_03.txt,445,34,93,0,47,0,619,526,6.47,95.62,0.01
000552_00.txt,200,9,10,0,4,0,223,213,1.7,131.43,0.12
000552_01.txt,297,53,26,0,8,0,384,358,2.92,131.43,0.06
000552_02.txt,428,70,12,0,21,0,531,519,4.06,130.86,0.02
000552_03.txt,501,36,138,0,14,0,689,551,4.44,155.29,0.04
000553_00.txt,256,16,2,0,7,0,281,279,2.1,133.64,0.07
000553_01.txt,450,10,3,0,12,0,475,472,3.47,136.91,0.04
000553_02.txt,478,74,15,0,13,0,580,565,4.35,133.36,0.04
000553_03.txt,610,36,169,0,25,0,840,671,6.36,132.0,0.02
000555_00.txt,241,12,8,0,13,0,274,266,2.2,124.8,0.04
000555_01.txt,389,12,33,0,4,0,438,405,3.29,133.03,0.12
000555_02.txt,442,67,53,0,10,0,572,519,4.57,125.14,0.05
000555_03.txt,646,78,136,0,15,0,875,739,6.95,125.91,0.03
000556_00.txt,260,10,7,0,2,0,279,272,2.05,136.2,0.25
000556_01.txt,453,38,11,0,11,0,513,502,3.98,128.95,0.05
000556_02.txt,399,101,33,0,22,0,555,522,4.18,132.83,0.02
000556_03.txt,729,111,79,0,23,0,942,863,7.2,130.85,0.02
000557_00.txt,225,15,2,0,5,0,247,245,1.9,130.0,0.1
000557_01.txt,367,24,12,0,8,0,411,399,3.0,136.82,0.06
000557_02.txt,442,58,55,0,30,0,585,530,4.5,130.0,0.02
000557_03.txt,668,45,106,0,22,0,841,735,6.47,130.0,0.02
000558_00.txt,194,14,8,0,2,0,218,210,1.84,118.4,0.25
000558_01.txt,263,30,18,0,6,0,317,299,2.68,118.4,0.08
000558_02.txt,341,38,64,0,14,0,457,393,3.84,119.0,0.04
000558_03.txt,511,129,23,0,21,0,684,661,5.76,118.8,0.02
000559_00.txt,245,20,7,0,3,0,275,268,2.09,131.29,0.17
000559_01.txt,322,24,19,0,14,0,379,360,2.87,131.94,0.04
000559_02.txt,445,54,50,0,24,0,573,523,4.36,131.29,0.02
000559_03.txt,692,25,147,0,19,0,883,736,6.29,140.32,0.03
000560_00.txt,151,6,8,0,4,0,169,161,1.91,88.5,0.12
000560_01.txt,232,20,7,0,12,0,271,264,3.06,88.5,0.04
000560_02.txt,316,24,34,0,12,0,386,352,4.36,88.5,0.04
000560_03.txt,555,30,41,0,39,0,665,624,7.51,88.5,0.01
000561_00.txt,308,4,6,0,8,0,326,320,2.43,133.95,0.06
000561_01.txt,444,18,10,0,12,0,484,474,3.53,137.19,0.04
000561_02.txt,539,28,66,0,15,0,648,582,4.53,143.19,0.03
000561_03.txt,580,27,213,0,42,0,862,649,6.47,133.3,0.01
000564_00.txt,183,15,9,0,5,0,212,203,1.75,120.82,0.1
000564_01.txt,273,42,24,0,14,0,353,329,2.87,123.0,0.04
000564_02.txt,447,51,31,0,2,0,531,500,4.28,124.09,0.25
000564_03.txt,539,59,87,0,9,0,694,607,5.45,127.36,0.06
000565_00.txt,152,30,4,0,4,0,190,186,1.54,123.43,0.12
000565_01.txt,294,12,26,0,6,0,338,312,2.74,123.43,0.08
000565_02.txt,344,97,48,0,18,0,507,459,3.96,128.14,0.03
000565_03.txt,689,64,60,0,16,0,829,769,6.41,129.43,0.03
000566_00.txt,203,9,10,0,4,0,226,216,1.47,153.29,0.12
000566_01.txt,299,57,58,0,12,0,426,368,3.16,134.71,0.04
000566_02.txt,531,33,109,0,34,0,707,598,5.22,135.48,0.01
000566_03.txt,778,49,106,0,30,0,963,857,7.1,135.58,0.02
000567_00.txt,282,10,14,0,6,0,312,298,2.29,136.22,0.08
000567_01.txt,476,19,20,0,12,0,527,507,3.87,136.05,0.04
000567_02.txt,577,45,74,0,26,0,722,648,4.63,156.0,0.02
000567_03.txt,761,81,99,0,79,0,1020,921,7.49,136.22,0.01
000568_00.txt,146,14,9,0,8,0,177,168,1.51,117.6,0.06
000568_01.txt,266,57,23,0,3,0,349,326,2.8,124.5,0.17
000568_02.txt,410,53,40,0,11,0,514,474,3.24,158.55,0.05
000568_03.txt,809,25,79,0,40,0,953,874,7.09,134.4,0.01
000571_00.txt,218,45,4,0,10,0,277,273,1.96,141.14,0.05
000571_01.txt,413,24,31,0,20,0,488,457,3.45,141.43,0.03
000571_02.txt,457,150,44,0,9,0,660,616,5.08,129.86,0.06
000571_03.txt,868,23,99,0,9,0,999,900,7.73,129.29,0.06
000572_00.txt,222,32,4,0,17,0,275,271,1.94,142.07,0.03
000572_01.txt,453,44,24,0,14,0,535,511,3.77,142.07,0.04
000572_02.txt,560,118,84,0,15,0,777,693,5.43,143.1,0.03
000572_03.txt,845,64,131,0,49,0,1089,958,7.72,141.03,0.01
000573_00.txt,120,12,10,0,6,0,148,138,1.22,121.52,0.08
000573_01.txt,204,32,22,0,4,0,262,240,2.1,124.56,0.12
000573_02.txt,285,33,55,0,4,0,377,322,3.04,124.18,0.12
000573_03.txt,419,32,154,0,4,0,609,455,5.0,121.71,0.12
000574_00.txt,183,26,4,0,8,0,221,217,1.75,126.49,0.06
000574_01.txt,252,58,18,0,6,0,334,316,2.54,131.35,0.08
000574_02.txt,313,82,72,0,11,0,478,406,3.83,124.86,0.05
000574_03.txt,425,6,243,0,41,0,715,472,5.58,128.11,0.01
000578_00.txt,249,20,8,0,6,0,283,275,1.98,142.86,0.08
000578_01.txt,352,73,17,0,16,0,458,441,3.23,141.71,0.03
000578_02.txt,515,72,54,0,17,0,658,604,4.57,144.0,0.03
000578_03.txt,679,72,88,0,40,0,879,791,5.87,149.71,0.01
000579_00.txt,115,26,7,0,4,0,152,145,1.02,149.33,0.12
000579_01.txt,335,22,19,0,7,0,383,364,2.69,142.22,0.07
000579_02.txt,272,47,29,0,16,0,364,335,1.66,219.11,0.03
000579_03.txt,368,159,33,0,1,0,561,528,2.59,216.89,0.5
000580_00.txt,182,18,6,0,4,0,210,204,1.53,137.52,0.12
000580_01.txt,333,32,26,0,7,0,398,372,2.88,138.15,0.07
000580_02.txt,474,42,49,0,14,0,579,530,4.23,136.9,0.04
000580_03.txt,614,10,194,0,31,0,849,655,6.23,136.27,0.02
000581_00.txt,251,8,5,0,9,0,273,268,1.71,159.57,0.06
000581_01.txt,393,51,17,0,9,0,470,453,2.88,163.09,0.06
000581_02.txt,675,29,28,0,16,0,748,720,4.66,160.53,0.03
000581_03.txt,900,56,74,0,13,0,1043,969,6.56,159.02,0.04
000582_00.txt,148,9,8,0,6,0,171,163,1.43,120.0,0.08
000582_01.txt,206,21,14,0,6,0,247,233,2.06,120.0,0.08
000582_02.txt,238,33,41,0,1,0,313,272,2.45,128.0,0.5
000582_03.txt,342,48,106,0,10,0,506,400,4.22,120.0,0.05
000583_00.txt,115,8,9,0,2,0,134,125,1.1,121.33,0.25
000583_01.txt,245,35,14,0,4,0,298,284,2.46,121.33,0.12
000583_02.txt,357,30,38,0,30,0,455,417,3.45,132.0,0.02
000583_03.txt,466,50,81,0,11,0,608,527,3.93,154.67,0.05
000584_00.txt,170,6,6,0,6,0,188,182,1.88,99.77,0.08
000584_01.txt,229,25,11,0,12,0,277,266,2.0,138.51,0.04
000584_02.txt,283,32,91,0,29,0,435,344,3.82,113.83,0.02
000584_03.txt,375,37,95,0,166,0,673,578,5.41,124.46,0.0
000585_00.txt,190,13,7,0,3,0,213,206,1.59,133.57,0.17
000585_01.txt,324,46,22,0,6,0,398,376,3.1,128.57,0.08
000585_02.txt,345,64,83,0,17,0,509,426,3.71,137.14,0.03
000585_03.txt,720,4,131,0,33,0,888,757,6.87,129.2,0.02
000586_00.txt,230,17,10,0,8,0,265,255,1.96,135.1,0.06
000586_01.txt,353,13,12,0,10,0,388,376,2.79,138.97,0.05
000586_02.txt,351,48,65,0,17,0,481,416,3.31,145.16,0.03
000586_03.txt,489,26,106,0,18,0,639,533,4.72,135.29,0.03
000587_00.txt,154,6,8,0,3,0,171,163,1.32,129.14,0.17
000587_01.txt,292,18,8,0,5,0,323,315,2.45,132.0,0.1
000587_02.txt,373,54,19,0,2,0,448,429,3.39,132.29,0.25
000587_03.txt,532,55,114,0,18,0,719,605,4.99,144.14,0.03
000589_00.txt,187,18,3,0,9,0,217,214,1.64,132.0,0.06
000589_01.txt,297,48,46,0,10,0,401,355,3.03,132.55,0.05
000589_02.txt,355,76,70,0,10,0,511,441,3.97,128.73,0.05
000589_03.txt,636,51,134,0,58,0,879,745,6.01,146.18,0.01
000589_04.txt,708,75,110,0,16,0,909,799,7.08,128.31,0.03
000592_00.txt,158,6,6,0,4,0,174,168,1.53,113.83,0.12
000592_01.txt,247,6,20,0,8,0,281,261,1.53,183.77,0.06
000592_02.txt,234,58,35,0,6,0,333,298,2.19,152.23,0.08
000592_03.txt,559,54,53,0,12,0,678,625,4.45,152.23,0.04
000593_00.txt,146,27,13,0,6,0,192,179,1.2,160.5,0.08
000593_01.txt,353,36,18,0,9,0,416,398,2.87,144.75,0.06
000593_02.txt,532,86,73,0,15,0,706,633,5.22,135.38,0.03
000593_03.txt,758,56,125,0,9,0,948,823,7.1,133.55,0.06
000598_00.txt,248,4,4,0,9,0,265,261,2.19,121.24,0.06
000598_01.txt,351,8,17,0,16,0,392,375,3.28,119.69,0.03
000598_02.txt,364,37,80,0,35,0,516,436,4.05,127.42,0.01
000598_03.txt,721,23,117,0,36,0,897,780,7.48,120.0,0.01
000599_00.txt,198,11,4,0,5,0,218,214,1.95,112.0,0.1
000599_01.txt,348,16,10,0,8,0,382,372,3.18,120.0,0.06
000599_02.txt,377,18,61,0,7,0,463,402,3.88,119.33,0.07
000599_03.txt,490,19,134,0,14,0,657,523,5.55,118.33,0.04
000601_00.txt,268,2,10,0,6,0,286,276,2.29,125.05,0.08
000601_01.txt,411,31,12,0,4,0,458,446,3.5,130.74,0.12
000601_02.txt,446,33,68,0,22,0,569,501,4.62,123.16,0.02
000601_03.txt,418,38,185,0,54,0,695,510,5.47,126.95,0.01
000602_00.txt,234,25,8,0,6,0,273,265,1.99,137.33,0.08
000602_01.txt,318,23,13,0,13,0,367,354,2.67,137.33,0.04
000602_02.txt,420,50,55,0,20,0,545,490,3.98,137.0,0.03
000602_03.txt,719,44,137,0,37,0,937,800,6.82,137.33,0.01
000603_00.txt,206,7,4,0,8,0,225,221,1.6,140.73,0.06
000603_01.txt,384,15,26,0,7,0,432,406,3.07,140.73,0.07
000603_02.txt,505,23,64,0,14,0,606,542,4.16,145.64,0.04
000603_03.txt,550,38,115,0,14,0,717,602,4.83,148.36,0.04
000606_00.txt,354,7,6,0,25,0,392,386,2.7,145.2,0.02
000606_01.txt,443,75,31,0,13,0,562,531,3.85,145.8,0.04
000606_02.txt,547,125,156,0,44,0,872,716,5.86,148.8,0.01
000606_03.txt,590,21,172,0,196,0,979,807,6.55,149.4,0.0
000610_00.txt,163,17,7,0,8,0,195,188,0.89,217.95,0.06
000610_01.txt,305,18,9,0,6,0,338,329,2.07,162.97,0.08
000610_02.txt,489,32,24,0,24,0,569,545,3.67,154.86,0.02
000610_03.txt,722,23,79,0,37,0,861,782,6.72,128.05,0.01
000611_00.txt,157,8,10,0,6,0,181,171,1.51,120.0,0.08
000611_01.txt,222,22,28,0,9,0,281,253,2.21,127.33,0.06
000611_02.txt,304,54,38,0,20,0,416,378,3.19,130.33,0.03
000611_03.txt,364,68,122,0,41,0,595,473,4.55,130.67,0.01
000612_00.txt,228,4,11,0,10,0,253,242,1.86,136.24,0.05
000612_01.txt,268,59,19,0,9,0,355,336,2.53,140.47,0.06
000612_02.txt,459,16,94,0,22,0,591,497,4.34,136.24,0.02
000612_03.txt,813,51,100,0,33,0,997,897,7.32,136.24,0.02
000613_00.txt,136,22,4,0,8,0,170,166,1.25,135.65,0.06
000613_01.txt,239,38,25,0,5,0,307,282,1.98,154.78,0.1
000613_02.txt,286,51,92,0,14,0,443,351,3.06,144.78,0.04
000613_03.txt,600,65,59,0,24,0,748,689,5.52,135.43,0.02
000614_00.txt,280,6,5,0,11,0,302,297,2.28,132.58,0.05
000614_01.txt,374,19,25,0,22,0,440,415,3.22,136.45,0.02
000614_02.txt,487,36,92,0,19,0,634,542,4.77,132.9,0.03
000614_03.txt,708,25,133,0,77,0,943,810,7.11,132.58,0.01
000615_00.txt,121,11,4,0,9,0,145,141,1.65,88.06,0.06
000615_01.txt,188,27,9,0,10,0,234,225,2.63,88.96,0.05
000615_02.txt,254,27,33,0,6,0,320,287,3.6,88.96,0.08
000615_03.txt,381,16,113,0,12,0,522,409,5.91,88.36,0.04
000617_00.txt,199,18,6,0,3,0,226,220,1.67,135.43,0.17
000617_01.txt,286,20,25,0,14,0,345,320,2.52,137.14,0.04
000617_02.txt,393,40,68,0,24,0,525,457,3.9,134.68,0.02
000617_03.txt,492,59,115,0,37,0,703,588,5.19,135.43,0.01
000618_00.txt,138,14,5,0,5,0,162,157,1.23,131.43,0.1
000618_01.txt,178,41,28,0,8,0,255,227,1.65,154.29,0.06
000618_02.txt,302,41,25,0,15,0,383,358,2.91,131.43,0.03
000618_03.txt,310,55,86,0,14,0,465,379,3.49,133.1,0.04
000620_00.txt,127,6,6,0,6,0,145,139,0.92,158.1,0.08
000620_01.txt,190,15,15,0,8,0,228,213,1.76,129.52,0.06
000620_02.txt,173,53,45,0,9,0,280,235,2.26,123.81,0.06
000620_03.txt,325,38,84,0,11,0,458,374,3.7,123.69,0.05
000621_00.txt,137,13,6,0,3,0,159,153,1.26,126.41,0.17
000621_01.txt,241,26,21,0,12,0,300,279,2.02,148.4,0.04
000621_02.txt,385,74,44,0,15,0,518,474,3.98,130.08,0.03
