filename,numberOfTapNotes,numberOfHoldNotes,numberOfSlideNotes,numberOfTouchNotes,numberOfBreakNotes,numberOfExNotes,numberOfTotalNotes,numberOfAllTapNotes,Density,totalPlayerLength,breakScoreValue
000512_01.txt,254,27,20,0,4,0,305,285,5.14,59.38,0.12
000512_02.txt,287,58,64,0,6,0,415,351,8.93,46.46,0.08
000512_03.txt,394,56,125,0,12,0,587,462,23.41,25.08,0.04
000513_00.txt,184,2,3,0,5,0,194,191,4.42,43.93,0.1
000513_01.txt,363,9,24,0,10,0,406,382,7.24,56.1,0.05
000513_02.txt,288,58,42,0,6,0,394,352,9.44,41.72,0.08
000513_03.txt,375,73,91,0,16,0,555,464,15.64,35.48,0.03
000513_04.txt,399,6,125,0,14,0,544,419,18.84,28.88,0.04
000514_00.txt,116,14,10,0,2,0,142,132,2.54,56.0,0.25
000514_01.txt,290,16,23,0,4,0,333,310,6.71,49.6,0.12
000514_02.txt,237,84,45,0,4,0,370,325,8.47,43.67,0.12
000514_03.txt,338,116,95,0,4,0,553,458,23.87,23.17,0.12
000515_00.txt,225,21,10,0,10,0,266,256,4.91,54.16,0.05
000515_01.txt,331,10,15,0,7,0,363,348,8.11,44.76,0.07
000515_02.txt,536,32,34,0,24,0,626,592,19.8,31.62,0.02
000515_03.txt,678,9,148,0,20,0,855,707,35.75,23.92,0.03
000516_00.txt,178,15,5,0,8,0,206,201,2.93,70.29,0.06
000516_01.txt,264,38,19,0,6,0,327,308,6.15,53.14,0.08
000516_02.txt,295,58,58,0,5,0,416,358,8.33,49.93,0.1
000516_03.txt,366,48,142,0,10,0,566,424,18.87,30.0,0.05
000517_00.txt,196,17,6,0,8,0,227,221,3.3,68.8,0.06
000517_01.txt,320,16,17,0,16,0,369,352,6.19,59.6,0.03
000517_02.txt,396,22,41,0,13,0,472,431,14.3,33.0,0.04
000517_03.txt,468,27,118,0,16,0,629,511,19.35,32.5,0.03
000518_00.txt,231,14,6,0,8,0,259,253,5.53,46.88,0.06
000518_01.txt,403,23,17,0,6,0,449,432,11.19,40.12,0.08
000518_02.txt,373,70,51,0,40,0,534,483,18.03,29.62,0.01
000518_03.txt,490,87,157,0,15,0,749,592,32.92,22.75,0.03
000519_00.txt,160,16,4,0,4,0,184,180,2.8,65.6,0.12
000519_01.txt,358,28,19,0,3,0,408,389,10.6,38.49,0.17
000519_02.txt,437,105,30,0,8,0,580,550,21.08,27.51,0.06
000519_03.txt,675,22,80,0,20,0,797,717,61.25,13.01,0.03
000520_00.txt,263,13,11,0,11,0,298,287,5.44,54.8,0.05
000520_01.txt,364,14,28,0,8,0,414,386,8.15,50.8,0.06
000520_02.txt,447,34,52,0,11,0,544,492,13.88,39.2,0.05
000520_03.txt,710,68,113,0,34,0,925,812,46.33,19.97,0.01
000521_00.txt,145,10,6,0,2,0,163,157,2.2,74.14,0.25
000521_01.txt,363,21,40,0,2,0,426,386,12.05,35.36,0.25
000521_02.txt,421,30,79,0,5,0,535,456,23.22,23.04,0.1
000521_03.txt,607,30,125,0,6,0,768,643,36.95,20.79,0.08
000523_00.txt,230,4,4,0,9,0,247,243,5.47,45.17,0.06
000523_01.txt,311,12,13,0,6,0,342,329,9.45,36.21,0.08
000523_02.txt,415,33,49,0,26,0,523,474,17.58,29.74,0.02
000523_03.txt,587,68,68,0,28,0,751,683,45.37,16.55,0.02
000524_00.txt,146,18,1,0,4,0,169,168,2.93,57.66,0.12
000524_01.txt,239,13,2,0,6,0,260,258,6.45,40.31,0.08
000524_02.txt,336,20,44,0,11,0,411,367,12.26,33.52,0.05
000524_03.txt,440,21,108,0,18,0,587,479,32.74,17.93,0.03
000525_00.txt,202,12,8,0,6,0,228,220,4.99,45.7,0.08
000525_01.txt,418,25,6,0,11,0,460,454,13.74,33.49,0.05
000525_02.txt,480,53,22,0,20,0,575,553,23.89,24.07,0.03
000525_03.txt,625,5,116,0,6,0,752,636,36.08,20.84,0.08
000525_04.txt,763,32,93,0,12,0,900,807,53.29,16.89,0.04
000526_00.txt,199,12,8,0,9,0,228,220,4.39,51.98,0.06
000526_01.txt,364,12,13,0,6,0,395,382,9.06,43.6,0.08
000526_02.txt,486,46,52,0,11,0,595,543,22.82,26.08,0.05
000526_03.txt,615,21,166,0,35,0,837,671,39.01,21.45,0.01
000527_00.txt,269,23,2,0,4,0,298,296,3.91,76.13,0.12
000527_01.txt,377,24,26,0,15,0,442,416,7.62,58.02,0.03
000527_02.txt,577,57,51,0,14,0,699,648,18.16,38.49,0.04
000527_03.txt,609,36,140,0,21,0,806,666,26.13,30.85,0.02
000528_00.txt,155,12,9,0,6,0,182,173,2.85,63.88,0.08
000528_01.txt,357,8,19,0,6,0,390,371,9.46,41.22,0.08
000528_02.txt,491,29,39,0,9,0,568,529,19.95,28.47,0.06
000528_03.txt,720,21,68,0,25,0,834,766,46.39,17.98,0.02
000529_00.txt,169,8,8,0,3,0,188,180,2.57,73.16,0.17
000529_01.txt,342,22,32,0,8,0,404,372,7.82,51.68,0.06
000529_02.txt,543,25,61,0,3,0,632,571,16.37,38.61,0.17
000529_03.txt,702,32,98,0,18,0,850,752,36.15,23.52,0.03
000530_00.txt,200,10,10,0,11,0,231,221,2.77,83.54,0.05
000530_01.txt,338,45,23,0,18,0,424,401,6.27,67.62,0.03
000530_02.txt,404,79,70,0,45,0,598,528,16.75,35.69,0.01
000530_03.txt,743,34,105,0,24,0,906,801,38.05,23.81,0.02
000531_00.txt,259,35,6,0,7,0,307,301,5.81,52.8,0.07
000531_01.txt,399,53,22,0,8,0,482,460,13.84,34.82,0.06
000531_02.txt,569,27,79,0,11,0,686,607,21.95,31.25,0.05
000531_03.txt,836,53,158,0,6,0,1053,895,45.29,23.25,0.08
000532_00.txt,170,20,6,0,4,0,200,194,3.09,64.8,0.12
000532_01.txt,236,26,22,0,4,0,288,266,4.75,60.6,0.12
000532_02.txt,372,33,48,0,8,0,461,413,12.39,37.2,0.06
000532_03.txt,516,47,72,0,9,0,644,572,39.17,16.44,0.06
000532_04.txt,653,63,52,0,9,0,777,725,60.51,12.84,0.06
000533_00.txt,203,21,6,0,3,0,233,227,3.53,66.0,0.17
000533_01.txt,281,20,20,0,10,0,331,311,5.64,58.67,0.05
000533_02.txt,367,68,68,0,14,0,517,449,14.14,36.56,0.04
000533_03.txt,669,40,70,0,24,0,803,733,35.54,22.59,0.02
000534_00.txt,148,42,4,0,7,0,201,197,5.29,38.02,0.07
000534_01.txt,309,24,7,0,6,0,346,339,13.73,25.21,0.08
000534_02.txt,462,42,42,0,7,0,553,511,54.17,10.21,0.07
000534_03.txt,739,6,2,0,5,0,752,750,106.43,7.07,0.1
000535_00.txt,142,22,4,0,2,0,170,166,4.3,39.57,0.25
000535_01.txt,240,14,26,0,4,0,284,258,7.18,39.57,0.12
000535_02.txt,206,39,60,0,16,0,321,261,8.66,37.07,0.03
000535_03.txt,448,13,105,0,7,0,573,468,25.28,22.66,0.07
000536_00.txt,103,9,5,0,2,0,119,114,2.06,57.75,0.25
000536_01.txt,208,20,10,0,2,0,240,230,6.04,39.75,0.25
000536_02.txt,300,18,25,0,7,0,350,325,11.89,29.44,0.07
000536_03.txt,313,71,56,0,11,0,451,395,26.34,17.12,0.05
000537_00.txt,198,30,4,0,4,0,236,232,3.82,61.84,0.12
000537_01.txt,303,14,14,0,8,0,339,325,6.92,48.96,0.06
000537_02.txt,334,44,80,0,10,0,468,388,11.61,40.31,0.05
000537_03.txt,756,12,59,0,26,0,853,794,45.22,18.87,0.02
000538_00.txt,197,12,8,0,2,0,219,211,3.84,57.0,0.25
000538_01.txt,291,21,38,0,8,0,358,320,6.1,58.67,0.06
000538_02.txt,483,20,29,0,10,0,542,513,12.7,42.67,0.05
000538_03.txt,552,18,172,0,32,0,774,602,21.45,36.08,0.02
000539_00.txt,215,9,10,0,6,0,240,230,3.54,67.75,0.08
000539_01.txt,352,24,10,0,4,0,390,380,8.21,47.53,0.12
000539_02.txt,427,59,40,0,8,0,534,494,12.85,41.54,0.06
000539_03.txt,660,42,110,0,16,0,828,718,30.11,27.5,0.03
000540_00.txt,126,4,6,0,4,0,140,134,3.72,37.68,0.12
000540_01.txt,152,24,27,0,8,0,211,184,4.31,48.97,0.06
000540_02.txt,195,32,40,0,3,0,270,230,7.37,36.63,0.17
000540_03.txt,257,51,71,0,13,0,392,321,15.1,25.96,0.04
000541_00.txt,105,10,7,0,4,0,126,119,1.72,73.17,0.12
000541_01.txt,188,18,20,0,7,0,233,213,3.54,65.85,0.07
000541_02.txt,234,44,34,0,8,0,320,286,6.76,47.32,0.06
000541_03.txt,477,37,95,0,18,0,627,532,20.48,30.61,0.03
000542_00.txt,197,15,8,0,4,0,224,216,4.49,49.89,0.12
000542_01.txt,420,12,15,0,11,0,458,443,15.94,28.74,0.05
000542_02.txt,508,27,40,0,18,0,593,553,31.83,18.63,0.03
000542_03.txt,805,20,80,0,16,0,921,841,67.63,13.62,0.03
000543_00.txt,175,18,3,0,5,0,201,198,2.96,67.96,0.1
000543_01.txt,278,23,10,0,14,0,325,315,6.67,48.76,0.04
000543_02.txt,279,49,46,0,29,0,403,357,8.27,48.72,0.02
000543_03.txt,394,63,114,0,13,0,584,470,19.99,29.22,0.04
000546_00.txt,153,9,6,0,2,0,170,164,2.62,64.96,0.25
000546_01.txt,272,14,20,0,8,0,314,294,6.4,49.09,0.06
000546_02.txt,323,58,41,0,18,0,440,399,13.24,33.22,0.03
000546_03.txt,465,20,88,0,15,0,588,500,35.13,16.74,0.03
000547_00.txt,217,43,4,0,4,0,268,264,3.65,73.37,0.12
000547_01.txt,356,30,8,0,12,0,406,398,6.84,59.31,0.04
000547_02.txt,362,69,48,0,12,0,491,443,10.65,46.09,0.04
000547_03.txt,680,66,67,0,23,0,836,769,39.17,21.34,0.02
000548_00.txt,204,8,2,0,3,0,217,215,3.82,56.78,0.17
000548_01.txt,367,23,18,0,18,0,426,408,8.38,50.86,0.03
000548_02.txt,455,117,15,0,28,0,615,600,22.76,27.02,0.02
000548_03.txt,591,46,145,0,22,0,804,659,35.93,22.38,0.02
000551_00.txt,169,15,4,0,2,0,190,186,4.85,39.19,0.25
000551_01.txt,251,10,16,0,9,0,286,270,7.82,36.56,0.06
000551_02.txt,322,28,39,0,16,0,405,366,15.0,27.0,0.03
000551_03.txt,445,34,93,0,47,0,619,526,46.61,13.28,0.01
000552_00.txt,200,9,10,0,4,0,223,213,3.72,60.0,0.12
000552_01.txt,297,53,26,0,8,0,384,358,5.82,66.0,0.06
000552_02.txt,428,70,12,0,21,0,531,519,15.82,33.57,0.02
000552_03.txt,501,36,138,0,14,0,689,551,17.57,39.21,0.04
000553_00.txt,256,16,2,0,7,0,281,279,4.5,62.45,0.07
000553_01.txt,450,10,3,0,12,0,475,472,10.56,45.0,0.04
000553_02.txt,478,74,15,0,13,0,580,565,13.55,42.82,0.04
000553_03.txt,610,36,169,0,25,0,840,671,25.88,32.45,0.02
000555_00.txt,241,12,8,0,13,0,274,266,6.1,44.91,0.04
000555_01.txt,389,12,33,0,4,0,438,405,11.31,38.74,0.12
000555_02.txt,442,67,53,0,10,0,572,519,23.33,24.51,0.05
000555_03.txt,646,78,136,0,15,0,875,739,43.94,19.91,0.03
000556_00.txt,260,10,7,0,2,0,279,272,6.02,46.36,0.25
000556_01.txt,453,38,11,0,11,0,513,502,16.26,31.56,0.05
000556_02.txt,399,101,33,0,22,0,555,522,16.84,32.95,0.02
000556_03.txt,729,111,79,0,23,0,942,863,60.97,15.45,0.02
000557_00.txt,225,15,2,0,5,0,247,245,5.31,46.48,0.1
000557_01.txt,367,24,12,0,8,0,411,399,11.82,34.77,0.06
000557_02.txt,442,58,55,0,30,0,585,530,29.42,19.89,0.02
000557_03.txt,668,45,106,0,22,0,841,735,69.17,12.16,0.02
000558_00.txt,194,14,8,0,2,0,218,210,4.11,53.0,0.25
000558_01.txt,263,30,18,0,6,0,317,299,7.34,43.2,0.08
000558_02.txt,341,38,64,0,14,0,457,393,16.62,27.5,0.04
000558_03.txt,511,129,23,0,21,0,684,661,36.48,18.75,0.02
000559_00.txt,245,20,7,0,3,0,275,268,4.37,62.9,0.17
000559_01.txt,322,24,19,0,14,0,379,360,6.18,61.29,0.04
000559_02.txt,445,54,50,0,24,0,573,523,15.65,36.61,0.02
000559_03.txt,692,25,147,0,19,0,883,736,33.83,26.1,0.03
000560_00.txt,151,6,8,0,4,0,169,161,4.85,34.88,0.12
000560_01.txt,232,20,7,0,12,0,271,264,8.71,31.12,0.04
000560_02.txt,316,24,34,0,12,0,386,352,21.44,18.0,0.04
000560_03.txt,555,30,41,0,39,0,665,624,56.75,11.72,0.01
000561_00.txt,308,4,6,0,8,0,326,320,7.28,44.76,0.06
000561_01.txt,444,18,10,0,12,0,484,474,13.38,36.16,0.04
000561_02.txt,539,28,66,0,15,0,648,582,20.6,31.46,0.03
000561_03.txt,580,27,213,0,42,0,862,649,31.16,27.66,0.01
000564_00.txt,183,15,9,0,5,0,212,203,3.37,63.0,0.1
000564_01.txt,273,42,24,0,14,0,353,329,6.13,57.55,0.04
000564_02.txt,447,51,31,0,2,0,531,500,13.04,40.73,0.25
000564_03.txt,539,59,87,0,9,0,694,607,22.59,30.73,0.06
000565_00.txt,152,30,4,0,4,0,190,186,3.04,62.57,0.12
000565_01.txt,294,12,26,0,6,0,338,312,6.23,54.21,0.08
000565_02.txt,344,97,48,0,18,0,507,459,19.31,26.25,0.03
000565_03.txt,689,64,60,0,16,0,829,769,58.32,14.21,0.03
000566_00.txt,203,9,10,0,4,0,226,216,3.94,57.29,0.12
000566_01.txt,299,57,58,0,12,0,426,368,11.77,36.19,0.04
000566_02.txt,531,33,109,0,34,0,707,598,22.69,31.16,0.01
000566_03.txt,778,49,106,0,30,0,963,857,57.08,16.87,0.02
000567_00.txt,282,10,14,0,6,0,312,298,6.68,46.7,0.08
000567_01.txt,476,19,20,0,12,0,527,507,9.53,55.3,0.04
000567_02.txt,577,45,74,0,26,0,722,648,18.63,38.76,0.02
000567_03.txt,761,81,99,0,79,0,1020,921,50.52,20.19,0.01
000568_00.txt,146,14,9,0,8,0,177,168,2.86,61.8,0.06
000568_01.txt,266,57,23,0,3,0,349,326,6.72,51.9,0.17
000568_02.txt,410,53,40,0,11,0,514,474,13.33,38.55,0.05
000568_03.txt,809,25,79,0,40,0,953,874,53.54,17.8,0.01
000571_00.txt,218,45,4,0,10,0,277,273,7.24,38.29,0.05
000571_01.txt,413,24,31,0,20,0,488,457,18.98,25.71,0.03
000571_02.txt,457,150,44,0,9,0,660,616,37.16,17.76,0.06
000571_03.txt,868,23,99,0,9,0,999,900,80.07,12.48,0.06
000572_00.txt,222,32,4,0,17,0,275,271,3.89,70.69,0.03
000572_01.txt,453,44,24,0,14,0,535,511,10.85,49.31,0.04
000572_02.txt,560,118,84,0,15,0,777,693,24.9,31.21,0.03
000572_03.txt,845,64,131,0,49,0,1089,958,57.81,18.84,0.01
000573_00.txt,120,12,10,0,6,0,148,138,2.82,52.41,0.08
000573_01.txt,204,32,22,0,4,0,262,240,7.5,34.94,0.12
000573_02.txt,285,33,55,0,4,0,377,322,15.63,24.11,0.12
000573_03.txt,419,32,154,0,4,0,609,455,65.01,9.37,0.12
000574_00.txt,183,26,4,0,8,0,221,217,3.73,59.19,0.06
000574_01.txt,252,58,18,0,6,0,334,316,7.04,47.43,0.08
000574_02.txt,313,82,72,0,11,0,478,406,19.9,24.02,0.05
000574_03.txt,425,6,243,0,41,0,715,472,18.71,38.21,0.01
000578_00.txt,249,20,8,0,6,0,283,275,4.23,66.86,0.08
000578_01.txt,352,73,17,0,16,0,458,441,10.44,43.86,0.03
000578_02.txt,515,72,54,0,17,0,658,604,18.8,35.0,0.03
000578_03.txt,679,72,88,0,40,0,879,791,46.26,19.0,0.01
000579_00.txt,115,26,7,0,4,0,152,145,1.86,81.78,0.12
000579_01.txt,335,22,19,0,7,0,383,364,7.69,49.78,0.07
000579_02.txt,272,47,29,0,16,0,364,335,8.62,42.22,0.03
000579_03.txt,368,159,33,0,1,0,561,528,21.86,25.67,0.5
000580_00.txt,182,18,6,0,4,0,210,204,2.87,73.14,0.12
000580_01.txt,333,32,26,0,7,0,398,372,6.94,57.35,0.07
000580_02.txt,474,42,49,0,14,0,579,530,14.55,39.8,0.04
000580_03.txt,614,10,194,0,31,0,849,655,28.2,30.11,0.02
000581_00.txt,251,8,5,0,9,0,273,268,7.13,38.3,0.06
000581_01.txt,393,51,17,0,9,0,470,453,12.38,37.98,0.06
000581_02.txt,675,29,28,0,16,0,748,720,26.53,28.19,0.03
000581_03.txt,900,56,74,0,13,0,1043,969,42.47,24.56,0.04
000582_00.txt,148,9,8,0,6,0,171,163,3.08,55.5,0.08
000582_01.txt,206,21,14,0,6,0,247,233,5.26,47.0,0.08
000582_02.txt,238,33,41,0,1,0,313,272,9.48,33.0,0.5
000582_03.txt,342,48,106,0,10,0,506,400,19.37,26.12,0.05
000583_00.txt,115,8,9,0,2,0,134,125,1.99,67.33,0.25
000583_01.txt,245,35,14,0,4,0,298,284,5.14,58.0,0.12
000583_02.txt,357,30,38,0,30,0,455,417,9.78,46.5,0.02
000583_03.txt,466,50,81,0,11,0,608,527,29.07,20.92,0.05
000584_00.txt,170,6,6,0,6,0,188,182,4.35,43.2,0.08
000584_01.txt,229,25,11,0,12,0,277,266,8.73,31.71,0.04
000584_02.txt,283,32,91,0,29,0,435,344,15.66,27.77,0.02
000584_03.txt,375,37,95,0,166,0,673,578,44.87,15.0,0.0
000585_00.txt,190,13,7,0,3,0,213,206,3.75,56.79,0.17
000585_01.txt,324,46,22,0,6,0,398,376,8.81,45.18,0.08
000585_02.txt,345,64,83,0,17,0,509,426,13.84,36.79,0.03
000585_03.txt,720,4,131,0,33,0,888,757,66.75,13.3,0.02
000586_00.txt,230,17,10,0,8,0,265,255,4.42,60.0,0.06
000586_01.txt,353,13,12,0,10,0,388,376,9.46,41.03,0.05
000586_02.txt,351,48,65,0,17,0,481,416,12.3,39.1,0.03
000586_03.txt,489,26,106,0,18,0,639,533,26.62,24.0,0.03
000587_00.txt,154,6,8,0,3,0,171,163,2.15,79.43,0.17
000587_01.txt,292,18,8,0,5,0,323,315,6.53,49.5,0.1
000587_02.txt,373,54,19,0,2,0,448,429,12.96,34.57,0.25
000587_03.txt,532,55,114,0,18,0,719,605,32.61,22.05,0.03
000589_00.txt,187,18,3,0,9,0,217,214,3.98,54.55,0.06
000589_01.txt,297,48,46,0,10,0,401,355,14.0,28.64,0.05
000589_02.txt,355,76,70,0,10,0,511,441,31.49,16.23,0.05
000589_03.txt,636,51,134,0,58,0,879,745,67.73,12.98,0.01
000589_04.txt,708,75,110,0,16,0,909,799,81.06,11.21,0.03
000592_00.txt,158,6,6,0,4,0,174,168,4.34,40.11,0.12
000592_01.txt,247,6,20,0,8,0,281,261,6.58,42.69,0.06
000592_02.txt,234,58,35,0,6,0,333,298,12.26,27.17,0.08
000592_03.txt,559,54,53,0,12,0,678,625,36.48,18.59,0.04
000593_00.txt,146,27,13,0,6,0,192,179,2.94,65.25,0.08
000593_01.txt,353,36,18,0,9,0,416,398,9.44,44.06,0.06
000593_02.txt,532,86,73,0,15,0,706,633,28.42,24.84,0.03
000593_03.txt,758,56,125,0,9,0,948,823,49.45,19.17,0.06
000598_00.txt,248,4,4,0,9,0,265,261,5.91,44.85,0.06
000598_01.txt,351,8,17,0,16,0,392,375,8.93,43.92,0.03
000598_02.txt,364,37,80,0,35,0,516,436,11.87,43.45,0.01
000598_03.txt,721,23,117,0,36,0,897,780,54.16,16.56,0.01
000599_00.txt,198,11,4,0,5,0,218,214,4.42,49.33,0.1
000599_01.txt,348,16,10,0,8,0,382,372,10.32,37.0,0.06
000599_02.txt,377,18,61,0,7,0,463,402,15.1,30.67,0.07
000599_03.txt,490,19,134,0,14,0,657,523,26.11,25.17,0.04
000601_00.txt,268,2,10,0,6,0,286,276,5.2,54.95,0.08
000601_01.txt,411,31,12,0,4,0,458,446,10.07,45.47,0.12
000601_02.txt,446,33,68,0,22,0,569,501,15.14,37.58,0.02
000601_03.txt,418,38,185,0,54,0,695,510,19.96,34.82,0.01
000602_00.txt,234,25,8,0,6,0,273,265,4.29,63.67,0.08
000602_01.txt,318,23,13,0,13,0,367,354,6.44,57.0,0.04
000602_02.txt,420,50,55,0,20,0,545,490,13.16,41.42,0.03
000602_03.txt,719,44,137,0,37,0,937,800,40.21,23.31,0.01
000603_00.txt,206,7,4,0,8,0,225,221,2.84,79.09,0.06
000603_01.txt,384,15,26,0,7,0,432,406,6.77,63.82,0.07
000603_02.txt,505,23,64,0,14,0,606,542,12.18,49.77,0.04
000603_03.txt,550,38,115,0,14,0,717,602,19.92,36.0,0.04
000606_00.txt,354,7,6,0,25,0,392,386,8.02,48.9,0.02
000606_01.txt,443,75,31,0,13,0,562,531,10.15,55.35,0.04
000606_02.txt,547,125,156,0,44,0,872,716,26.11,33.4,0.01
000606_03.txt,590,21,172,0,196,0,979,807,38.71,25.29,0.0
000610_00.txt,163,17,7,0,8,0,195,188,7.29,26.76,0.06
000610_01.txt,305,18,9,0,6,0,338,329,15.1,22.38,0.08
000610_02.txt,489,32,24,0,24,0,569,545,21.79,26.11,0.02
000610_03.txt,722,23,79,0,37,0,861,782,43.76,19.68,0.01
000611_00.txt,157,8,10,0,6,0,181,171,3.16,57.33,0.08
000611_01.txt,222,22,28,0,9,0,281,253,5.27,53.33,0.06
000611_02.txt,304,54,38,0,20,0,416,378,8.82,47.17,0.03
000611_03.txt,364,68,122,0,41,0,595,473,17.91,33.22,0.01
000612_00.txt,228,4,11,0,10,0,253,242,4.42,57.18,0.05
000612_01.txt,268,59,19,0,9,0,355,336,7.68,46.24,0.06
000612_02.txt,459,16,94,0,22,0,591,497,18.97,31.15,0.02
000612_03.txt,813,51,100,0,33,0,997,897,55.52,17.96,0.02
000613_00.txt,136,22,4,0,8,0,170,166,2.43,70.0,0.06
000613_01.txt,239,38,25,0,5,0,307,282,5.38,57.07,0.1
000613_02.txt,286,51,92,0,14,0,443,351,11.26,39.35,0.04
000613_03.txt,600,65,59,0,24,0,748,689,53.76,13.91,0.02
000614_00.txt,280,6,5,0,11,0,302,297,5.67,53.23,0.05
000614_01.txt,374,19,25,0,22,0,440,415,7.37,59.68,0.02
000614_02.txt,487,36,92,0,19,0,634,542,14.04,45.16,0.03
000614_03.txt,708,25,133,0,77,0,943,810,42.99,21.94,0.01
000615_00.txt,121,11,4,0,9,0,145,141,3.3,43.88,0.06
000615_01.txt,188,27,9,0,10,0,234,225,7.19,32.54,0.05
000615_02.txt,254,27,33,0,6,0,320,287,10.88,29.4,0.08
000615_03.txt,381,16,113,0,12,0,522,409,20.45,25.52,0.04
000617_00.txt,199,18,6,0,3,0,226,220,4.03,56.14,0.17
000617_01.txt,286,20,25,0,14,0,345,320,8.52,40.5,0.04
000617_02.txt,393,40,68,0,24,0,525,457,16.28,32.25,0.02
000617_03.txt,492,59,115,0,37,0,703,588,30.1,23.36,0.01
000618_00.txt,138,14,5,0,5,0,162,157,2.36,68.57,0.1
000618_01.txt,178,41,28,0,8,0,255,227,4.09,62.38,0.06
000618_02.txt,302,41,25,0,15,0,383,358,9.58,40.0,0.03
000618_03.txt,310,55,86,0,14,0,465,379,16.55,28.1,0.04
000620_00.txt,127,6,6,0,6,0,145,139,3.9,37.14,0.08
000620_01.txt,190,15,15,0,8,0,228,213,6.74,33.81,0.06
000620_02.txt,173,53,45,0,9,0,280,235,9.41,29.76,0.06
000620_03.txt,325,38,84,0,11,0,458,374,21.98,20.83,0.05
000621_00.txt,137,13,6,0,3,0,159,153,2.67,59.54,0.17
000621_01.txt,241,26,21,0,12,0,300,279,7.71,38.93,0.04
000621_02.txt,385,74,44,0,15,0,518,474,23.56,21.98,0.03
000621_03.txt,466,123,56,0,12,0,657,601,38.68,16.98,0.04
000622_00.txt,173,4,8,0,4,0,189,181,3.37,56.05,0.12
000622_01.txt,237,28,30,0,9,0,304,274,5.42,56.05,0.06
000622_02.txt,342,97,55,0,18,0,512,457,17.41,29.41,0.03
000622_03.txt,607,44,112,0,24,0,787,675,60.42,13.03,0.02
000624_00.txt,184,6,6,0,7,0,203,197,3.77,53.84,0.07
000624_01.txt,274,22,13,0,14,0,323,310,7.15,45.21,0.04
000624_02.txt,397,61,30,0,33,0,521,491,15.18,34.32,0.02
000624_03.txt,552,39,114,0,14,0,719,605,32.45,22.16,0.04
000625_00.txt,206,4,9,0,9,0,228,219,5.1,44.67,0.06
000625_01.txt,323,37,18,0,16,0,394,376,9.38,42.0,0.03
000625_02.txt,436,39,70,0,22,0,567,497,22.68,25.0,0.02
000625_03.txt,707,57,79,0,71,0,914,835,46.08,19.83,0.01
000626_00.txt,199,6,13,0,5,0,223,210,4.19,53.2,0.1
000626_01.txt,320,38,31,0,15,0,404,373,7.59,53.2,0.03
000626_02.txt,388,40,50,0,30,0,508,458,10.87,46.74,0.02
000626_03.txt,654,18,127,0,26,0,825,698,34.13,24.17,0.02
000627_00.txt,233,7,7,0,4,0,251,244,3.46,72.63,0.12
000627_01.txt,344,24,24,0,6,0,398,374,7.85,50.68,0.08
000627_02.txt,404,64,60,0,8,0,536,476,14.26,37.58,0.06
000627_03.txt,510,62,195,0,10,0,777,582,27.11,28.66,0.05
000628_00.txt,296,4,8,0,6,0,314,306,5.29,59.37,0.08
000628_01.txt,346,44,37,0,12,0,439,402,6.5,67.58,0.04
000628_02.txt,458,48,94,0,17,0,617,523,13.57,45.47,0.03
000628_03.txt,572,123,180,0,48,0,923,743,28.25,32.67,0.01
000629_00.txt,217,8,4,0,7,0,236,232,5.3,44.51,0.07
000629_01.txt,293,18,28,0,26,0,365,337,8.78,41.57,0.02
000629_02.txt,254,53,117,0,39,0,463,346,18.03,25.69,0.01
000629_03.txt,589,21,95,0,50,0,755,660,52.03,14.51,0.01
000629_04.txt,639,46,75,0,65,0,825,750,63.75,12.94,0.01
000630_00.txt,189,10,7,0,8,0,214,207,4.77,44.89,0.06
000630_01.txt,231,51,25,0,13,0,320,295,6.86,46.67,0.04
000630_02.txt,289,46,106,0,24,0,465,359,17.15,27.11,0.02
000630_03.txt,540,54,96,0,19,0,709,613,50.91,13.93,0.03
000631_00.txt,232,12,2,0,8,0,254,252,5.21,48.75,0.06
000631_01.txt,298,50,26,0,12,0,386,360,8.88,43.47,0.04
000631_02.txt,391,33,56,0,44,0,524,468,17.87,29.32,0.01
000631_03.txt,786,22,136,0,111,0,1055,919,63.81,16.53,0.0
000632_00.txt,164,4,7,0,8,0,183,176,4.37,41.92,0.06
000632_01.txt,261,29,13,0,9,0,312,299,6.29,49.62,0.06
000632_02.txt,393,63,48,0,20,0,524,476,17.19,30.48,0.03
000632_03.txt,763,38,52,0,33,0,886,834,42.99,20.61,0.02
000634_00.txt,117,16,7,0,2,0,142,135,2.86,49.6,0.25
000634_01.txt,182,31,31,0,6,0,250,219,4.92,50.8,0.08
000634_02.txt,282,34,49,0,6,0,371,322,13.44,27.6,0.08
000634_03.txt,107,155,115,0,27,0,404,289,10.15,39.8,0.02
000636_00.txt,161,4,4,0,4,0,173,169,4.19,41.3,0.12
000636_01.txt,201,14,9,0,62,0,286,277,7.31,39.13,0.01
000636_02.txt,367,28,14,0,54,0,463,449,21.09,21.96,0.01
000636_03.txt,390,56,110,0,150,0,706,596,41.37,17.07,0.0
000637_00.txt,223,12,7,0,5,0,247,240,3.61,68.48,0.1
000637_01.txt,330,11,23,0,46,0,410,387,7.62,53.8,0.01
000637_02.txt,358,88,54,0,50,0,550,496,11.11,49.48,0.01
000637_03.txt,559,19,145,0,94,0,817,672,23.31,35.05,0.01
000639_00.txt,122,4,6,0,2,0,134,128,2.7,49.69,0.25
